OBJECTID;PAR_ID;PAR_NUM;Shape_Length;Shape_Area;geometry;OWNER;Freguesia;Municipio;Ilha
130;7349627.0;3,00E+12;93.92328355479826;471.6696139235687;MULTIPOLYGON (((298598.3502000002 3622188.7398000006, 298598.6200000001 3622188.4700000007, 298608.91280000005 3622180.8960999995, 298608.88350000046 3622180.8433, 298611.8200000003 3622178.76, 298611.03330000024 3622177.6783000007, 298611.16449999996 3622177.5703, 298606.51999999955 3622170.0600000005, 298600.8200000003 3622162.26, 298596.8200000003 3622156.8599999994, 298591.71999999974 3622151.66, 298589.51999999955 3622153.66, 298587.1200000001 3622156.76, 298584.3786000004 3622159.9583, 298598.3502000002 3622188.7398000006)));30;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
131;7349744.0;3,00E+12;34.90100433976765;52.26858780883167;MULTIPOLYGON (((298575.5656000003 3622143.0427, 298579.61000000034 3622156.7699999996, 298585.0650000004 3622149.4376999997, 298575.5656000003 3622143.0427)));36;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
132;19423348.0;3,00E+12;36.744514002332785;78.6581699964568;MULTIPOLYGON (((299165.36319999956 3623553.644200001, 299164.4632000001 3623553.644200001, 299159.36319999956 3623553.644200001, 299157.8633000003 3623553.644200001, 299158.46329999994 3623565.644099999, 299164.7631999999 3623564.4441, 299165.36319999956 3623553.644200001)));3;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
133;19527602.0;3,00E+12;137.18621349919414;680.7571598781137;MULTIPOLYGON (((299009.01240000036 3623580.3321, 299020.3076999998 3623589.1358000003, 299025.3842000002 3623580.1543000005, 299027.98419999983 3623576.9542999994, 299032.2943000002 3623571.746200001, 299032.0142000001 3623571.512700001, 299032.1841000002 3623571.3543999996, 299025.5080000004 3623566.8519, 299025.5842000004 3623566.7544, 299023.9501 3623565.8012000006, 299023.56259999983 3623565.575200001, 299023.1842 3623565.3543999996, 299018.36450000014 3623570.5843, 299014.1679999996 3623574.6282, 299014.0136000002 3623574.7770000007, 299013.4266999997 3623572.1033999994, 299013.25100000016 3623571.3029999994, 299019.12519999966 3623562.717599999, 299016.98419999983 3623560.954500001, 299005.38430000003 3623549.9546000008, 298991.38439999986 3623565.1545, 298993.09979999997 3623566.6984, 298993.23139999993 3623566.5702, 299009.1042999998 3623580.1942999996, 299009.01240000036 3623580.3321)));80;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
134;9950307.0;2,99E+12;127.7980925161248;505.697117372777;MULTIPOLYGON (((297729.7734000003 3622617.0338000003, 297740.8682000004 3622614.5843, 297737.53000000026 3622607.869999999, 297729.6299999999 3622594.869999999, 297723.53000000026 3622583.369999999, 297721.6299999999 3622573.7699999996, 297720.4299999997 3622568.17, 297709.8936999999 3622568.934699999, 297709.8942 3622568.9361000005, 297708.03000000026 3622569.0700000003, 297711.53000000026 3622577.869999999, 297713.8300000001 3622583.369999999, 297716.2560999999 3622587.0428, 297717.4299999997 3622588.8200000003, 297722.0706000002 3622599.218800001, 297729.03000000026 3622615.369999999, 297729.7734000003 3622617.0338000003)));96;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
135;7346649.0;2,99E+12;86.2558548089378;440.21761309834403;MULTIPOLYGON (((298044.42059999984 3622440.2347999997, 298044.42310000025 3622440.2290000003, 298045.76999999955 3622440.710000001, 298048.2302000001 3622430.2216999996, 298049.6775000002 3622424.0518999994, 298050.11099999957 3622422.2038000003, 298050.11170000024 3622422.2025000006, 298050.11000000034 3622422.1999999993, 298052.76999999955 3622414.51, 298041.5700000003 3622409.51, 298031.5700000003 3622424.3100000005, 298028.4051000001 3622434.2676999997, 298044.4199999999 3622440.2300000004, 298044.42059999984 3622440.2347999997)));43;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
136;7346691.0;2,99E+12;118.02807807144015;597.0307080711908;MULTIPOLYGON (((298086.9352000002 3622407.121099999, 298087.5723000001 3622405.2459999993, 298088.1699999999 3622399.0700000003, 298088.96999999974 3622393.67, 298091.46999999974 3622387.7699999996, 298095.8700000001 3622379.5700000003, 298097.3355999999 3622376.5140000004, 298097.5915000001 3622375.761, 298102.0571999997 3622362.6192000005, 298092.5700000003 3622360.2699999996, 298087.3700000001 3622370.7699999996, 298081.1699999999 3622377.5700000003, 298071.46999999974 3622395.67, 298077.76999999955 3622401.5700000003, 298086.8700000001 3622406.9700000007, 298086.9352000002 3622407.121099999)));62;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
137;7349952.0;2,98E+12;77.85756608861234;327.810129531902;MULTIPOLYGON (((297422.4653000003 3622114.4503000006, 297426.27919999976 3622114.5369000006, 297432.7991000004 3622114.6851000004, 297433.04000000004 3622114.26, 297431.4704999998 3622109.0022, 297431.04000000004 3622107.5600000005, 297427.63999999966 3622097.460000001, 297424.27610000037 3622091.853599999, 297423.13999999966 3622089.960000001, 297420.85500000045 3622086.274599999, 297412.04000000004 3622091.960000001, 297420.72750000004 3622114.4108000007, 297422.4653000003 3622114.4503000006)));100;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
138;7350213.0;2,98E+12;77.88483961099904;235.38846544564066;MULTIPOLYGON (((297438.841 3622000.3060999997, 297445.55709999986 3621998.4744000006, 297443.96999999974 3621985.4800000004, 297441.96999999974 3621976.58, 297423.5700000003 3621988.380000001, 297425.3700000001 3621992.1799999997, 297434.76999999955 3621988.4800000004, 297438.46999999974 3621998.08, 297438.841 3622000.3060999997)));93;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
139;7350937.0;2,99E+12;74.36860490203209;237.76682881543368;MULTIPOLYGON (((298143.6171000004 3621698.3198000006, 298147.9302000003 3621696.087099999, 298163.9704999998 3621687.7839, 298166.27749999985 3621686.5897000004, 298166.6216000002 3621686.4114999995, 298166.64609999955 3621686.3988000005, 298166.63769999985 3621686.3839999996, 298166.7440999998 3621686.2015000004, 298167.9400000004 3621685.3900000006, 298167.5948999999 3621684.7430000007, 298164.68369999994 3621679.2843999993, 298165.6490000002 3621678.6911999993, 298165.60610000044 3621678.6088999994, 298164.61039999966 3621679.1470999997, 298163.7268000003 3621677.4902, 298146.63999999966 3621687.24, 298141.58999999985 3621690.24, 298140.83999999985 3621693.289999999, 298141.7400000002 3621696.6400000006, 298142.9400000004 3621696.24, 298143.6171000004 3621698.3198000006)));58;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
140;7351003.0;2,99E+12;444.92638297650274;2425.8986655478657;MULTIPOLYGON (((298165.2570000002 3621659.4376, 298165.35610000044 3621659.489, 298149.8808000004 3621679.1108, 298149.8037999999 3621679.2084, 298154.84109999985 3621676.5099, 298159.0959999999 3621674.2304999996, 298173.49340000004 3621665.8144000005, 298176.95830000006 3621663.789000001, 298179.3799999999 3621662.5500000007, 298181.22080000024 3621661.5698000006, 298183.358 3621660.4318000004, 298186.0011 3621659.805400001, 298185.9930999996 3621659.747300001, 298185.9009999996 3621659.0778, 298187.0800000001 3621658.4499999993, 298187.0800000001 3621657.6500000004, 298189.37480000034 3621657.0404000003, 298199.8799999999 3621654.25, 298199.8661000002 3621654.218800001, 298212.78000000026 3621650.8499999996, 298213.2400000002 3621650.7200000007, 298213.21949999966 3621650.6203000005, 298223.63999999966 3621648.039999999, 298231.1900000004 3621645.3900000006, 298234.591 3621643.7971, 298234.83999999985 3621643.7200000007, 298234.96410000045 3621643.6224000007, 298235.13999999966 3621643.539999999, 298235.12650000025 3621643.4946, 298237.32129999995 3621641.768100001, 298243.4020999996 3621636.9845000003, 298249.83999999985 3621631.92, 298249.94799999986 3621631.298800001, 298249.95749999955 3621631.2443000004, 298250.0854000002 3621631.181, 298254.2599999998 3621627.5999999996, 298253.45999999996 3621626.4499999993, 298255.61000000034 3621624.25, 298256.95999999996 3621624.6999999993, 298272.98979999963 3621610.5419999994, 298272.92179999966 3621610.489600001, 298275.5599999996 3621608.1500000004, 298271.3602 3621605.9811000004, 298264.91000000015 3621602.6500000004, 298256.6841000002 3621597.7628000006, 298256.2938000001 3621597.4496, 298249.20999999996 3621595.1999999993, 298238.8099999996 3621596.8499999996, 298245.20999999996 3621625.3499999996, 298218.5915999999 3621629.7167000007, 298219.46999999974 3621634.460000001, 298220.1699999999 3621634.460000001, 298220.8700000001 3621636.16, 298219.96999999974 3621636.76, 298219.8700000001 3621637.16, 298215.76999999955 3621638.460000001, 298215.0700000003 3621635.66, 298213.46999999974 3621635.960000001, 298211.91449999996 3621631.6392, 298208.8004999999 3621624.054300001, 298198.94969999976 3621603.6655, 298176.73840000015 3621613.9366999995, 298187.8074000003 3621634.2601999994, 298200.28000000026 3621631.75, 298202.98000000045 3621646.0500000007, 298191.48000000045 3621648.1500000004, 298191.78000000026 3621654.0500000007, 298187.78000000026 3621656.3499999996, 298185.98000000045 3621656.8499999996, 298180.98000000045 3621657.5500000007, 298176.3799999999 3621657.1500000004, 298172.6799999997 3621657.4499999993, 298169.6799999997 3621658.0500000007, 298165.2570000002 3621659.4376)));34;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
141;20895954.0;2,99E+12;276.9960498997324;2624.7456670270108;MULTIPOLYGON (((298198.68510000035 3621659.8738, 298197.31379999965 3621660.5165, 298193.26999999955 3621661.460000001, 298186.5700000003 3621664.66, 298186.2050000001 3621665.0374999996, 298185.9441999998 3621665.3073999994, 298186.14940000046 3621666.0164, 298186.176 3621665.9989, 298202.3914000001 3621693.5506999996, 298220.40699999966 3621682.4640999995, 298220.50270000007 3621682.6350999996, 298220.5058000004 3621682.5987, 298230.24399999995 3621676.3260999992, 298240.46999999974 3621670.76, 298252.5700000003 3621663.0600000005, 298261.8200000003 3621655.8599999994, 298268.0497000003 3621650.1071000006, 298267.96999999974 3621650.0600000005, 298281.46999999974 3621637.710000001, 298288.6200000001 3621633.66, 298290.26580000017 3621633.2633999996, 298290.1852000002 3621628.909, 298289.8552000001 3621628.3589999992, 298286.9286000002 3621623.4814, 298286.97780000046 3621623.4746000003, 298286.81989999954 3621623.2858000007, 298285.89520000014 3621622.1807000004, 298285.7707000002 3621622.0319999997, 298286.04000000004 3621617.3200000003, 298282.63999999966 3621611.92, 298280.53089999966 3621611.92, 298279.7599999998 3621612.4299999997, 298276.16000000015 3621614.83, 298261.70999999996 3621627.4299999997, 298244.95999999996 3621642.83, 298236.95999999996 3621648.4800000004, 298225.5599999996 3621653.0299999993, 298221.66000000015 3621654.2300000004, 298207.8099999996 3621657.630000001, 298198.68510000035 3621659.8738)));28;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
142;20986819.0;2,98E+12;174.68231248718055;1364.2296491316877;MULTIPOLYGON (((297544.76580000017 3622354.2947000004, 297547.8355999999 3622359.5199999996, 297552.3672000002 3622367.2334000003, 297552.33999999985 3622367.2699999996, 297553.83999999985 3622369.7699999996, 297557.13999999966 3622367.869999999, 297564.54000000004 3622363.9700000007, 297565.1272 3622363.5373, 297565.0437000003 3622363.2908999994, 297565.1897 3622363.1795000006, 297565.12150000036 3622362.9055000003, 297563.94859999977 3622360.0604, 297563.30200000014 3622358.153000001, 297572.9715 3622356.4855000004, 297573.18539999984 3622356.9999, 297573.29289999977 3622356.9049999993, 297573.3320000004 3622357.0419999994, 297573.54000000004 3622356.869999999, 297581.54000000004 3622349.9700000007, 297583.0247999998 3622348.3083999995, 297584.54000000004 3622346.9700000007, 297588.13999999966 3622342.9700000007, 297590.54000000004 3622339.7699999996, 297591.9400000004 3622338.7699999996, 297591.85979999974 3622338.6051000003, 297592.04000000004 3622338.4700000007, 297588.04000000004 3622329.369999999, 297585.04000000004 3622323.2699999996, 297582.4400000004 3622318.7699999996, 297580.04000000004 3622314.9700000007, 297577.83999999985 3622311.869999999, 297574.9400000004 3622308.369999999, 297573.13999999966 3622305.9700000007, 297571.55819999985 3622304.5517999995, 297570.7400000002 3622303.5700000003, 297570.7237 3622303.8037, 297570.2400000002 3622303.369999999, 297567.2400000002 3622317.17, 297563.2400000002 3622327.0700000003, 297559.4400000004 3622333.869999999, 297557.4846999999 3622339.2665, 297557.63999999966 3622339.369999999, 297557.5097000003 3622339.6010999996, 297552.33999999985 3622348.7699999996, 297544.76580000017 3622354.2947000004)));42;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
143;20986849.0;2,98E+12;172.0380494813713;1359.9394400087233;MULTIPOLYGON (((297604.33999999985 3622347.369999999, 297606.9400000004 3622346.17, 297611.33999999985 3622337.5700000003, 297614.13999999966 3622323.9700000007, 297615.33999999985 3622310.17, 297614.8130000001 3622310.1885, 297614.33999999985 3622300.5700000003, 297613.33999999985 3622295.9700000007, 297615.9400000004 3622290.9700000007, 297611.33999999985 3622289.17, 297605.7400000002 3622286.369999999, 297594.9400000004 3622284.7699999996, 297581.13999999966 3622283.369999999, 297574.33999999985 3622293.7699999996, 297580.54000000004 3622298.7699999996, 297584.9400000004 3622302.5700000003, 297585.9400000004 3622304.5700000003, 297591.9400000004 3622313.5700000003, 297598.6863000002 3622329.9298, 297604.33999999985 3622347.369999999)));7;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
144;7351567.0;3,00E+12;240.40867289717156;2201.649373591165;MULTIPOLYGON (((299062.6190999998 3621438.8684, 299062.62590000033 3621438.8331000004, 299055.5 3621435.9299999997, 299060 3621423.130000001, 299068 3621426.2300000004, 299078.7000000002 3621402.5299999993, 299070.5999999996 3621397.630000001, 299073.7000000002 3621392.130000001, 299067.4000000004 3621386.4299999997, 299062.5999999996 3621390.0299999993, 299055.7999999998 3621395.4299999997, 299046.4000000004 3621401.630000001, 299035.9000000004 3621407.2300000004, 299030.2000000002 3621410.630000001, 299027.9000000004 3621413.2300000004, 299026.0999999996 3621417.130000001, 299024.7999999998 3621420.7300000004, 299037.5 3621430.33, 299025.7999999998 3621446.7300000004, 299038.5 3621456.83, 299042.2999999998 3621459.83, 299050.2999999998 3621464.2300000004, 299052.7385 3621465.7763, 299056.2999999998 3621458.0299999993, 299061.0999999996 3621459.5299999993, 299061.5 3621451.9299999997, 299061.7692 3621450.0996000003, 299061.76999999955 3621450.0998, 299063.5999999996 3621439.33, 299062.6190999998 3621438.8684)));1;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
145;9425162.0;2,99E+12;145.51440644099392;707.8684014345382;MULTIPOLYGON (((298168.66000000015 3622629.75, 298156.4425999997 3622635.7339999992, 298155.7307000002 3622634.9476999994, 298144.3481999999 3622639.9124, 298145.3183000004 3622633.6064999998, 298145.35759999976 3622633.3511999995, 298145.53000000026 3622633.25, 298145.5557000004 3622632.3896999992, 298127.2934999997 3622640.7829, 298127.86259999964 3622644.3682000004, 298135.09300000034 3622645.3401999995, 298135.3537999997 3622645.3751999997, 298135.31909999996 3622645.1766999997, 298135.27830000035 3622644.942399999, 298135.9139999999 3622644.9278999995, 298140.6200000001 3622642.960000001, 298146.0576999998 3622654.42, 298158.79849999957 3622652.4202999994, 298163.5762 3622650.9812000003, 298182.36000000034 3622649.25, 298180.36000000034 3622646.3499999996, 298176.36000000034 3622640.9499999993, 298168.66000000015 3622629.75)));80;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
146;9928284.0;2,99E+12;96.90995038972731;480.2998191453479;MULTIPOLYGON (((297835.64609999955 3622736.739, 297838.7304999996 3622738.4824, 297849.2904000003 3622742.8023000006, 297849.93039999995 3622742.0023, 297850.1525999997 3622741.716600001, 297850.2823999999 3622741.7853999995, 297870.67530000024 3622718.746099999, 297859.6105000004 3622710.383199999, 297853.0903000003 3622717.2825000007, 297848.12710000016 3622723.440199999, 297848.04229999986 3622723.3812000006, 297843.4852 3622727.5164, 297837.4840000002 3622735.0297, 297837.2505000001 3622735.2024000008, 297835.64609999955 3622736.739)));19;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
147;10396758.0;2,99E+12;86.01400849641544;233.26587484699985;MULTIPOLYGON (((297886.84470000025 3622720.4297, 297881.9299999997 3622724.9000000004, 297891.6799999997 3622732.8499999996, 297891.6933000004 3622732.539999999, 297893.3901000004 3622734.0523000006, 297895.0321000004 3622732.8663999997, 297897.2235000003 3622731.2837000005, 297897.2240000004 3622731.283399999, 297897.3501000004 3622731.1922999993, 297894.37009999994 3622728.2124000005, 297893.81010000035 3622727.7224000003, 297893.84240000043 3622727.684699999, 297893.38460000046 3622727.2269, 297892.9501 3622726.7924000006, 297896.24760000035 3622723.344900001, 297897.6233000001 3622721.9067, 297898.6299999999 3622720.9000000004, 297893.7583999997 3622717.8636000007, 297893.267 3622717.5572999995, 297892.0701000001 3622716.4524000008, 297891.9249999998 3622716.593800001, 297878.53000000026 3622707.7799999993, 297874.53000000026 3622711.58, 297886.84470000025 3622720.4297)));73;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
